0,0,0.844744763,-0.0265092311,0.0571913788,0.686109082,0.724762536,0.016394405,0.247705292,-0.300026942,-0.45007124,-0.123808861,-0.0829488584,-0.112755372,0.00971787855,-0.258059395,0.323728872,-0.480540778,-0.0228458804,-0.0454994301,0.0511388336,0.0570913614,-0.233484684,-0.141394221,0.0968361009,0.0778741109,-0.12136085,0.123828466,-0.29775406,-0.0225963701,-0.0711596587,0.169343617,-0.133999221,0.0532769103
-0.00107268019,0.00187928279,0.843995919,-0.0271512232,0.0597352078,0.686605985,0.724062661,0.0210128823,0.250583013,-0.296933514,-0.466958693,-0.120959791,-0.0749998821,-0.118086776,0.0127211572,-0.262677063,0.318100399,-0.491098988,-0.0269987588,-0.0340832026,0.0476940259,0.0547906249,-0.254722862,-0.14287306,0.106014804,0.116994269,-0.145271718,0.125065327,-0.327756275,-0.0291827303,-0.0672269597,0.227395271,-0.167100228,0.0497545581
-0.00273496489,0.00344374188,0.843726553,-0.0255152149,0.0620787115,0.686430996,0.724090944,0.0157070735,0.242782907,-0.291870669,-0.463732771,-0.12028631,-0.0663617511,-0.121759078,0.0241087139,-0.251843471,0.271969174,-0.50463896,-0.0595770615,-0.0416697876,0.054806612,0.0457070057,-0.270211075,-0.149416732,0.113969887,0.154082206,-0.16431495,0.141098686,-0.339808476,-0.0395080622,-0.0668311056,0.250485539,-0.182289132,0.0415338388
-0.00287480464,0.00727651998,0.844353498,-0.0252012257,0.0588331462,0.687246974,0.723598753,-0.00957673955,0.216063997,-0.286307061,-0.404400775,-0.17646687,-0.127772218,-0.139517355,0.0223222264,-0.258555338,0.274642156,-0.468974907,0.0594476727,-0.158523269,0.117927539,0.064260257,-0.283605716,-0.148672066,0.090784926,0.207483092,-0.192243951,0.131248315,-0.303111575,-0.0385705132,-0.0699309593,0.211075724,-0.160172518,0.0146612707
-0.00448062764,0.00985502537,0.843734036,-0.0253345163,0.0593035939,0.688956388,0.721928211,-0.00496837807,0.214921922,-0.286568585,-0.41123035,-0.175523141,-0.128454245,-0.139313539,0.0303817891,-0.26170341,0.271249389,-0.479147277,0.0607103892,-0.156132542,0.119832045,0.0540075463,-0.298689971,-0.147095522,0.0965933793,0.246701074,-0.216336547,0.135107774,-0.321893285,-0.0407446194,-0.0634976002,0.254008038,-0.18072808,0.0146934051
-0.00622681884,0.0137441541,0.842813073,-0.025760001,0.0599925334,0.689061879,0.72175553,-0.00259425477,0.213218825,-0.284483722,-0.414839469,-0.178591121,-0.130729245,-0.142983744,0.0342682981,-0.262031471,0.26886301,-0.485144666,0.0650602651,-0.158660283,0.117578547,0.0521763857,-0.313569374,-0.149944924,0.0977639799,0.286318366,-0.242946326,0.1376238,-0.342655382,-0.0447877446,-0.0572357956,0.305630237,-0.211971159,0.0108569769
-0.00771026781,0.0183079513,0.841894423,-0.028151683,0.0636933913,0.690016591,0.720435798,-0.0192876632,0.209429889,-0.282527125,-0.412997063,-0.177615577,-0.13038702,-0.143665969,0.0196204374,-0.269804922,0.264669104,-0.484152859,0.0621295203,-0.161412714,0.117452595,0.0518121338,-0.324007137,-0.158397032,0.0865232436,0.301347596,-0.256015167,0.14315667,-0.36158701,-0.0496554209,-0.0517623279,0.340139316,-0.23584973,0.00846711326
-0.00878604041,0.0231281294,0.840328926,-0.0285435619,0.0642738049,0.690497013,0.71990834,-0.0212123643,0.208634067,-0.288161265,-0.412853405,-0.184312524,-0.124405678,-0.140428978,0.0191646129,-0.270570731,0.265635698,-0.484908995,0.0608599574,-0.161889623,0.118234594,0.0557270957,-0.332444046,-0.164552941,0.0749403577,0.331333237,-0.276743862,0.147192186,-0.390156881,-0.0549688575,-0.0498663066,0.411988164,-0.269475339,0.00508571738
-0.0104881056,0.0278914391,0.837542539,-0.0287547027,0.0667938723,0.689561156,0.720567247,-0.0175840053,0.207673581,-0.287050983,-0.424059423,-0.179540181,-0.129851941,-0.14399605,0.021310675,-0.275330563,0.266480353,-0.488169409,0.0519669926,-0.166143717,0.118826967,0.0609076862,-0.344854779,-0.172968277,0.0724280295,0.364377022,-0.299982115,0.154660622,-0.44220259,-0.0706798834,-0.062005256,0.527156601,-0.306039159,0.0062052314
-0.0122979193,0.0335322163,0.833823033,-0.0293121415,0.0696951643,0.687768709,0.721981707,-0.0111624373,0.212678105,-0.301983824,-0.447575644,-0.183501939,-0.132355077,-0.143708433,0.0231552887,-0.27958384,0.262609995,-0.495626463,0.0496036061,-0.168235876,0.120648525,0.0726050601,-0.35673091,-0.184578197,0.0635680321,0.394534587,-0.321715185,0.16887542,-0.504268771,-0.0927660495,-0.0705192252,0.661986441,-0.331936198,0.0196622158
-0.0139916914,0.0387717479,0.830470329,-0.0308101587,0.0742832106,0.6851814,0.723919324,-0.0123004037,0.210359866,-0.311690918,-0.466783987,-0.185567973,-0.131545903,-0.139522275,0.0236010447,-0.284191498,0.254951544,-0.502354191,0.0512908523,-0.172068115,0.0949160957,0.0833215832,-0.374987728,-0.199421903,0.0535263684,0.427053584,-0.334416978,0.179761697,-0.576079916,-0.11047636,-0.0663147517,0.788380586,-0.350521402,0.0249797947
-0.0151477329,0.0469350749,0.828366911,-0.0323574014,0.0785384269,0.680802263,0.727525252,-0.00878119469,0.215083649,-0.322687776,-0.490027394,-0.18766957,-0.136171247,-0.140097969,0.0264691856,-0.286251089,0.25526561,-0.506090005,0.0491825215,-0.173080648,0.0925001526,0.110654926,-0.381268008,-0.212798995,0.0481764005,0.445889168,-0.350237701,0.177883727,-0.641748867,-0.124970822,-0.0566557897,0.881125228,-0.373959818,0.0235999005
-0.016587409,0.05631287,0.827370099,-0.0328699664,0.0831646361,0.676996614,0.730533225,-0.0105214246,0.211906945,-0.326867257,-0.508195574,-0.184170139,-0.143125179,-0.14783114,0.0366065042,-0.28720791,0.247131633,-0.5088988,0.0381783202,-0.175883879,0.0939953886,0.133588713,-0.376559364,-0.228564311,0.0377784573,0.453911561,-0.36598185,0.177871678,-0.702367224,-0.140776611,-0.0496168659,0.926755414,-0.370637563,0.0283244423
